127.0.0.1 - - [19/Mar/2018:12:00:52 +0000] "GET /wp-admin/themes.php?page=tgmpa-install-plugins&plugin_status=install HTTP/1.0" 200 28236 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins&plugin_status=install" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:01:06 +0000] "GET /wp-admin/themes.php?page=tgmpa-install-plugins&plugin=intergeo-maps&tgmpa-install=install-plugin&tgmpa-nonce=61a53a30f0 HTTP/1.0" 200 22846 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins&plugin_status=install" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:01:06 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins&plugin=intergeo-maps&tgmpa-install=install-plugin&tgmpa-nonce=61a53a30f0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:01:16 +0000] "GET /wp-admin/themes.php?page=tgmpa-install-plugins HTTP/1.0" 200 29319 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins&plugin=intergeo-maps&tgmpa-install=install-plugin&tgmpa-nonce=61a53a30f0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:01:16 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:01:25 +0000] "GET /wp-admin/themes.php?page=tgmpa-install-plugins&plugin=pirate-forms&tgmpa-install=install-plugin&tgmpa-nonce=61a53a30f0 HTTP/1.0" 499 0 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:01:28 +0000] "GET /wp-admin/themes.php?page=tgmpa-install-plugins&plugin=wp-product-reviews&tgmpa-install=install-plugin&tgmpa-nonce=61a53a30f0 HTTP/1.0" 200 19961 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:01:28 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins&plugin=wp-product-reviews&tgmpa-install=install-plugin&tgmpa-nonce=61a53a30f0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:01:32 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
